"m49_code","country","region","cpc_code","commodity","year","loss_percentage","loss_percentage_original","loss_quantity","activity","food_supply_stage","treatment","cause_of_loss","sample_size","method_data_collection","reference","url","notes"
"231","Ethiopia",,"0112","Maize (corn)",2018,6.42,"6.42",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,1.08507,"1.08507",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,3.13714,"3.13714",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,4.40333,"4.40333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,2.5,"2.5",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0113","Rice",2018,1.25,"1.25",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,2.70982,"2.70982",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,3.6,"3.6",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,4.55,"4.55",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0114","Sorghum",2018,2.16667,"2.16667",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,0.614672,"0.614672",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0115","Barley",2018,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0117","Oats",2018,1.3,"1.3",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0117","Oats",2018,2,"2",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,2,"2",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,3.5,"3.5",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,1.04747,"1.04747",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,2.04932,"2.04932",,"Winnowing","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0118","Millet",2018,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2018?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2018,14,"14%",,,"Storage",,"Mould development, insect pests, rodents, wild animals and domestic animals","","Survey","Chemeda Abedeta Garbaba (2019), Development of Maize Post-harvest Loss Reduction Mechanism Owing to Mycotoxin-producing Fungi Contamination Along Agro-ecology and Supply Chain in Southwestern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"0112","Maize (corn)",2018,7,"7%",,,"Harvest",,"","","Survey","Chemeda Abedeta Garbaba (2019), Development of Maize Post-harvest Loss Reduction Mechanism Owing to Mycotoxin-producing Fungi Contamination Along Agro-ecology and Supply Chain in Southwestern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"0112","Maize (corn)",2018,3,"3%",,,"Farm",,"","","Survey","Chemeda Abedeta Garbaba (2019), Development of Maize Post-harvest Loss Reduction Mechanism Owing to Mycotoxin-producing Fungi Contamination Along Agro-ecology and Supply Chain in Southwestern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"01520.02","Cassava, dry",2018,11.46,"11.46%",,"Storage","Storage",,"","","Survey","Aditya Parmar;Asnake Fikre;Barbara Sturm;Oliver Hensel (2018), Post-harvest management and associated food losses and by-products of cassava in southern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"01520.02","Cassava, dry",2018,1.24,"1.24%",,"Peeling","Post-harvest",,"","","Survey","Aditya Parmar;Asnake Fikre;Barbara Sturm;Oliver Hensel (2018), Post-harvest management and associated food losses and by-products of cassava in southern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"01520.02","Cassava, dry",2018,1.9,"1.9%",,"Processing","Processing",,"","","Survey","Aditya Parmar;Asnake Fikre;Barbara Sturm;Oliver Hensel (2018), Post-harvest management and associated food losses and by-products of cassava in southern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"01520.02","Cassava, dry",2018,14.28,"14.28%",,"Marketing, Storage","Market",,"","","Survey","Aditya Parmar;Asnake Fikre;Barbara Sturm;Oliver Hensel (2018), Post-harvest management and associated food losses and by-products of cassava in southern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"01520.02","Cassava, dry",2018,3.8,"3.8%",,"Drying","Post-harvest",,"","","Survey","Aditya Parmar;Asnake Fikre;Barbara Sturm;Oliver Hensel (2018), Post-harvest management and associated food losses and by-products of cassava in southern Ethiopia",," Reference has been generated automatically"
"231","Ethiopia",,"0111","Wheat",2017,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0111","Wheat",2017,2.5,"2.5",,"Transportation","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0111","Wheat",2017,1,"1",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0111","Wheat",2017,3.5,"3.5",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0111","Wheat",2017,4.79481,"4.79481",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0111","Wheat",2017,4.43333,"4.43333",,"Drying, Harvesting","Harvest",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2017,2.65,"2.65",,"Storage","Storage",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2017,7.88591,"7.88591",,"Storage","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2017,1.65,"1.65",,"Transportation","Transport",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2017,4,"4",,"Drying","Farm",,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
"231","Ethiopia",,"0112","Maize (corn)",2017,1.32,"1.32",,"Shelling, Threshing",,,,,"Modelled Estimates",,"https://www.aphlis.net/en/data/tables/value-chain/ET/all-crops/2017?metric=prc&download=csv",
